Actual,Predicted
7.87,4.9384956
13.29,9.318078
11.36,9.706668
11.44,8.468551
10.84,8.949151
13.47,10.237972
11.02,9.090807
13.55,14.2664175
8.66,9.65972
14.57,14.755513
7.74,8.780274
7.2,8.128911
17.5,17.095716
13.5,10.834373
13.0,13.057135
4.5,11.050586
11.85,12.346356
9.2,8.970525
12.44,13.480992
12.05,13.090017
11.41,12.141935
3.5,3.3393955
17.5,16.973219
20.3,20.78804
17.5,18.013607
13.1,8.170176
17.7,18.05649
8.3,8.384626
8.42,8.556405
7.81,8.851361
6.95,7.38083
4.3,4.6343803
12.15,9.497424
3.52,3.8579712
15.21,14.554272
11.65,11.218378
12.01,9.265745
11.68,10.798441
12.56,14.606909
6.87,5.8870773
10.97,13.27169
11.78,12.165966
13.78,13.202037
3.28,4.0308414
3.29,4.45386
11.94,13.026196
9.12,9.413277
13.86,13.228495
13.91,13.00194
10.94,12.436255
13.48,14.006983
12.34,12.821507
2.12,3.7902915
14.02,14.77119
20.5,19.91837
8.11,9.245198
20.0,19.929024
21.4,23.479448
11.35,13.193921
17.04,14.547233
10.19,8.913896
17.01,14.878818
16.87,15.14074
14.79,12.166675
19.4,19.380453
19.5,21.302393
3.52,4.719791
21.7,23.00193
3.53,4.370467
3.52,4.2020655
4.94,4.955102
14.76,12.966038
18.87,17.083757
9.7,11.188161
11.28,9.012463
10.44,9.938871
10.34,8.746498
8.55,7.769787
9.63,7.557296
8.94,8.314921
8.35,6.8748245
18.6,17.55309
24.9,23.215105
20.1,20.450659
22.0,22.418756
11.5,11.690878
11.42,11.184471
12.62,11.344332
12.63,10.949755
11.35,10.610004
11.22,9.241354
21.0,17.079292
3.56,3.9794672
3.57,3.57707
17.58,16.178051
3.56,5.7708178
17.28,17.097824
11.27,12.275716
18.11,16.51001
20.9,18.872583
4.71,5.8332005
9.44,8.243422
9.43,8.294123
10.02,7.945796
9.83,8.882698
24.4,25.396387
20.45,27.040709
11.38,12.9898815
20.4,25.58955
23.4,29.068346
9.7,10.962162
19.6,19.52725
16.31,15.761691
1.89,3.0658267
13.85,14.909944
15.06,15.587701
13.24,13.6745405
14.66,14.47456
15.03,14.722697
16.9,17.084528
8.96,9.367819
23.6,22.974876
13.2,13.525921
12.7,15.969786
11.3,11.50019
21.4,23.258934
19.22,21.103909
22.7,23.769688
16.84,16.56044
17.42,16.79245
16.5,16.104734
16.63,15.828475
19.27,19.776142
21.3,19.468979
12.36,15.704518
22.9,27.637354
8.53,12.725665
22.5,21.726587
22.3,22.305624
21.95,27.903229
7.31,9.928145
27.5,24.499022
24.2,24.705791
21.2,20.188126
19.66,18.591793
18.8,18.74316
18.21,17.103764
15.2,14.071618
18.09,18.219067
18.07,16.288269
21.7,20.18827
18.99,18.284628
25.3,24.896235
30.2,28.16288
26.9,23.428549
25.0,24.231932
15.6,21.533274
24.4,31.031466
22.3,27.10684
9.19,10.779946
19.72,19.056435
8.22,11.991008
19.3,19.0804
24.2,22.01023
28.2,26.598858
18.7,17.3993
24.7,23.399284
13.21,12.196634
13.46,11.818594
22.1,21.255201
22.6,21.103218
18.5,16.820902
21.7,21.129383
30.1,23.164621
24.23,29.632248
13.47,17.741354
22.9,31.089062
12.37,15.331504
24.28,29.254019
15.68,18.878962
21.9,20.170229
24.5,21.4434
21.8,19.55143
21.4,19.46571
18.4,22.753916
32.3,27.284603
21.1,21.009764
31.4,27.460932
23.4,21.570269
23.6,20.57712
23.1,22.695698
21.68,19.067276
21.9,20.164719
21.9,21.073294
21.2,18.675268
21.9,19.713007
21.9,23.493174
18.6,26.164373
14.38,18.721123
10.42,13.019237
16.02,22.48903
27.1,27.901485
33.6,26.772161
25.7,29.561352
26.0,21.56156
32.8,24.37334
24.1,25.154629
29.3,29.606415
28.6,26.628983
21.0,19.756086
19.7,18.373196
21.9,20.400137
22.0,21.313196
20.6,19.375431
18.7,16.460896
21.8,20.890104
15.61,18.821749
10.9,13.000653
25.35,25.766151
22.45,24.322973
13.16,18.514101
15.72,21.487541
21.9,20.843876
22.2,20.493069
20.6,19.720829
20.9,20.05837
20.1,19.599503
18.7,17.890423
19.0,18.442644
20.8,19.260649
18.4,18.244097
20.3,19.397394
21.3,19.195932
14.39,19.521452
13.26,18.052294
13.52,18.875868
14.2,11.907355
16.18,16.06882
12.46,12.158348
15.71,15.000592
20.6,20.624023
13.82,13.156257
13.83,13.438584
14.18,13.984514
14.3,12.9109745
14.22,14.405209
17.01,15.488992
12.35,12.16631
13.7,13.737505
14.82,15.302001
13.72,13.510618
12.09,11.712602
15.69,21.493435
12.68,11.856394
12.39,17.435007
12.13,11.904375
12.71,12.554729
13.54,19.11739
12.9,10.148748
12.92,12.545924
11.67,12.400573
16.58,16.401276
14.63,15.01842
15.83,15.944332
11.67,11.302054
12.85,11.823513
12.28,11.798902
15.65,21.49999
24.6,30.009787
12.4,17.260565
15.63,19.131735
10.77,16.529795
20.4,23.82548
12.4,12.650092
11.72,12.13675
11.65,11.697824
11.78,11.880937
11.9,14.988472
13.4,12.771189
11.9,11.308981
12.58,12.246947
11.93,12.153193
11.98,11.825379
12.88,12.617252
13.43,12.524417
14.79,14.671659
16.3,15.498487
11.56,11.487935
10.05,11.240077
10.64,9.430756
19.17,26.34496
15.96,21.60609
19.2,25.689909
23.0,26.90915
17.7,19.014198
13.6,16.249334
20.6,17.054647
22.4,25.628183
